po4 no3 no2 o2 sio2 tn na k mg ca so4 cl co3 hco3 nh4 chl_a br toc alk
4.403842105263157691e+02 3.017580645161289794e+03 5.376086956521739069e+01 7.769796875000000000e+03 8.127833333333333940e+03 2.435785714285714494e+04 1.526277510917030741e+05 2.035185589519650966e+04 3.240584362139917357e+04 6.251224107811329304e+04 2.038854166666666424e+04 1.706798307475317270e+05 0.000000000000000000e+00 7.317691803278688167e+04 1.746527777777777601e+03 1.413864285714285506e+04 2.813291139240506311e+01 1.604250000000000000e+04 4.460150000000000000e+04
3.951789473684210634e+02 3.174677419354838548e+03 5.604347826086956275e+01 8.398593750000000000e+03 7.270833333333333940e+03 1.946857142857142753e+04 1.113781222707423585e+05 1.604301310043668127e+04 3.015633744855966870e+04 5.896244072872473043e+04 1.762916666666666424e+04 1.173788434414668445e+05 0.000000000000000000e+00 7.177613114754098933e+04 1.525333333333333030e+03 1.429271428571428623e+04 2.722784810126582045e+01 1.178416666666666606e+04 4.375200000000000000e+04
3.861947368421052715e+02 3.446451612903225850e+03 6.004347826086956275e+01 9.141046875000000000e+03 7.274666666666667879e+03 1.798285714285714494e+04 9.971954148471614462e+04 1.501587336244541439e+04 3.064251028806584145e+04 6.027478163214374945e+04 1.727187500000000000e+04 1.014747531734837830e+05 0.000000000000000000e+00 7.397095081967212900e+04 1.503750000000000000e+03 1.537271428571428623e+04 2.779113924050633244e+01 1.060333333333333394e+04 4.509450000000000000e+04
3.841631578947368553e+02 3.421612903225806349e+03 6.019565217391303236e+01 9.144578125000000000e+03 7.127500000000000000e+03 1.741500000000000000e+04 9.355591703056769620e+04 1.436216157205240233e+04 3.031847736625514517e+04 5.969125280758672307e+04 1.684479166666666788e+04 9.331988716502115130e+04 0.000000000000000000e+00 7.385495081967212900e+04 1.471749999999999773e+03 1.536207142857142753e+04 2.781645569620253156e+01 9.978333333333332121e+03 4.502350000000000000e+04
3.762210526315789707e+02 3.201451612903225850e+03 5.702173913043478137e+01 8.584937500000000000e+03 6.840666666666667879e+03 1.721785714285714130e+04 9.222624454148473160e+04 1.401034934497816903e+04 2.906345679012345863e+04 5.713843274270027177e+04 1.627291666666666788e+04 9.260930888575458084e+04 0.000000000000000000e+00 7.080295081967212900e+04 1.421055555555555657e+03 1.447828571428571377e+04 2.683544303797468444e+01 9.828333333333333940e+03 4.316100000000000000e+04
3.811947368421052715e+02 3.148064516129032654e+03 5.647826086956521152e+01 8.394328125000000000e+03 6.762000000000000909e+03 1.721857142857142753e+04 9.180417030567687470e+04 1.392360262008733480e+04 2.840337448559670884e+04 5.611833042176191520e+04 1.609479166666666606e+04 9.240253878702397924e+04 0.000000000000000000e+00 6.955613114754097478e+04 1.408194444444444343e+03 1.382507142857142753e+04 2.660126582278481067e+01 9.782500000000000000e+03 4.239950000000000000e+04
3.993684210526315610e+02 3.315645161290322903e+03 6.028260869565217206e+01 8.831968750000000000e+03 7.065000000000000000e+03 1.745357142857142753e+04 9.399327510917031032e+04 1.431292576419213947e+04 2.942279835390946391e+04 5.918312952333416615e+04 1.662500000000000000e+04 9.313004231311706826e+04 0.000000000000000000e+00 7.133816393442622211e+04 1.481444444444444571e+03 1.451314285714285688e+04 2.793670886075949511e+01 9.985000000000000000e+03 4.349000000000000000e+04
4.685105263157894342e+02 3.866451612903225396e+03 6.319565217391303946e+01 9.631859375000000000e+03 9.921166666666666060e+03 2.769500000000000000e+04 1.902823799126637459e+05 2.501932314410480831e+04 3.899835390946501866e+04 7.465698777140004677e+04 2.458645833333333576e+04 2.170882933709450008e+05 0.000000000000000000e+00 8.384655737704917556e+04 2.095750000000000000e+03 1.810057142857142753e+04 3.095569620253164445e+01 1.998416666666666424e+04 5.111650000000000000e+04
5.073105263157895024e+02 4.367580645161289794e+03 7.293478260869565588e+01 1.112623437500000000e+04 1.042316666666666606e+04 2.749928571428571377e+04 1.797227292576419131e+05 2.454989082969432638e+04 4.191041152263373806e+04 8.093687297229847172e+04 2.533333333333333576e+04 1.991929478138222767e+05 0.000000000000000000e+00 9.309252459016392822e+04 2.183472222222222172e+03 2.020142857142856883e+04 3.456329113924050489e+01 1.896750000000000000e+04 5.675450000000000000e+04
5.510578947368421723e+02 6.021290322580644897e+03 9.589130434782607892e+01 1.530979687500000000e+04 1.220016666666666606e+04 2.810928571428571740e+04 1.803205021834061481e+05 2.613211790393013143e+04 4.959403292181069992e+04 9.773312952333416615e+04 2.879583333333333576e+04 1.930129760225669888e+05 0.000000000000000000e+00 1.146860983606557420e+05 2.475250000000000000e+03 2.557264285714285870e+04 4.141139240506328889e+01 1.899416666666666788e+04 6.993150000000000000e+04
5.515052631578947739e+02 4.704677419354839003e+03 7.806521739130434412e+01 1.210650000000000000e+04 1.149400000000000000e+04 3.048500000000000000e+04 2.001074235807860387e+05 2.719358078602620299e+04 4.649012345679011923e+04 8.941534814075368922e+04 2.801145833333333576e+04 2.218665726375176164e+05 0.000000000000000000e+00 1.021980983606557420e+05 2.413555555555555202e+03 2.219800000000000000e+04 3.777215189873417245e+01 2.108166666666666788e+04 6.230500000000000000e+04
5.939473684210527153e+02 4.842741935483870293e+03 7.786956521739129755e+01 1.208131250000000000e+04 1.295416666666666606e+04 3.674857142857142753e+04 2.575589082969432347e+05 3.339803493449781672e+04 5.092934156378600164e+04 9.673508859495882643e+04 3.233333333333333212e+04 2.961644569816642907e+05 0.000000000000000000e+00 1.071417049180327740e+05 2.746111111111110858e+03 2.336771428571428623e+04 3.920253164556962133e+01 2.699333333333333576e+04 6.531800000000000000e+04
5.478421052631579187e+02 4.710806451612903402e+03 7.567391304347825098e+01 1.185746875000000000e+04 1.198416666666666788e+04 3.289214285714285506e+04 2.267462445414847462e+05 2.991336244541484848e+04 4.771106995884773642e+04 9.074542051410033309e+04 2.963437499999999636e+04 2.581359661495063629e+05 0.000000000000000000e+00 1.021609180327868817e+05 2.519500000000000000e+03 2.250692857142857247e+04 3.710126582278481067e+01 2.381666666666666424e+04 6.228300000000000000e+04
5.631789473684209497e+02 4.730483870967741495e+03 7.595652173913042304e+01 1.182531250000000000e+04 1.230700000000000000e+04 3.452285714285713766e+04 2.400099126637554436e+05 3.135017467248908360e+04 4.861230452674896515e+04 9.249109059146494837e+04 3.063645833333333940e+04 2.749805359661494731e+05 0.000000000000000000e+00 1.034809180327868817e+05 2.598111111111110858e+03 2.260700000000000364e+04 3.772151898734177422e+01 2.516249999999999636e+04 6.308700000000000000e+04
5.265526315789473983e+02 4.594193548387096598e+03 7.191304347826086030e+01 1.146870312500000000e+04 1.186116666666666788e+04 3.286000000000000000e+04 2.311666157205240452e+05 3.017294759825327856e+04 4.679283950617283699e+04 8.879621911654605356e+04 2.948958333333333212e+04 2.654809590973202139e+05 0.000000000000000000e+00 9.900091803278688167e+04 2.491972222222221717e+03 2.165835714285714494e+04 3.557594936708861155e+01 2.421000000000000000e+04 6.035650000000000000e+04
6.001263157894736651e+02 4.854838709677419502e+03 7.334782608695651618e+01 1.167018750000000000e+04 1.407266666666666606e+04 4.207571428571428987e+04 3.125404366812227527e+05 3.908445414847161737e+04 5.379304526748969511e+04 1.008122785126029485e+05 3.592187500000000000e+04 3.694335684062059736e+05 0.000000000000000000e+00 1.080409180327868817e+05 2.996666666666666515e+03 2.359778571428571013e+04 3.856962025316455822e+01 3.257750000000000364e+04 6.586600000000000000e+04
6.114842105263157919e+02 4.847903225806451701e+03 7.300000000000000000e+01 1.155100000000000000e+04 1.435016666666666606e+04 4.345857142857143481e+04 3.251631877729257685e+05 4.041275109170305950e+04 5.444703703703702195e+04 1.019715497878712340e+05 3.677604166666666424e+04 3.858389280677010538e+05 0.000000000000000000e+00 1.084009180327868817e+05 3.064555555555555657e+03 2.357985714285714494e+04 3.878481012658227911e+01 3.387083333333333576e+04 6.608500000000000000e+04
6.409526315789472619e+02 5.153709677419355103e+03 7.645652173913042304e+01 1.211667187500000000e+04 1.536483333333333394e+04 4.677071428571428987e+04 3.554361353711790289e+05 4.388133187772925157e+04 5.776765432098763995e+04 1.082594584477165045e+05 3.949791666666666424e+04 4.238380818053596886e+05 0.000000000000000000e+00 1.136681311475409748e+05 3.283305555555555202e+03 2.496507142857142753e+04 4.055063291139240533e+01 3.697333333333332848e+04 6.929850000000000000e+04
6.225421052631578505e+02 5.307258064516128798e+03 7.906521739130432991e+01 1.258026562500000000e+04 1.504249999999999818e+04 4.449357142857143481e+04 3.368241266375545529e+05 4.198600436681223073e+04 5.696378600823043962e+04 1.073893062141252885e+05 3.834375000000000000e+04 3.994555712270803633e+05 0.000000000000000000e+00 1.136105573770491756e+05 3.196250000000000000e+03 2.539650000000000000e+04 4.048734177215190044e+01 3.504999999999999272e+04 6.926750000000000000e+04
6.161842105263157237e+02 5.503064516129032199e+03 8.173913043478260931e+01 1.309460937500000000e+04 1.500083333333333394e+04 4.352571428571428987e+04 3.281948689956331509e+05 4.121722707423580869e+04 5.699069958847736416e+04 1.079496755677564215e+05 3.804687500000000000e+04 3.878259520451339777e+05 0.000000000000000000e+00 1.151505573770491756e+05 3.170527777777777828e+03 2.578385714285713766e+04 4.089240506329113600e+01 3.414000000000000000e+04 7.020850000000000000e+04
6.021368421052632129e+02 5.723064516129032199e+03 8.280434782608695343e+01 1.360265625000000000e+04 1.522816666666666606e+04 4.356071428571428987e+04 3.315029257641921868e+05 4.168908296943232563e+04 5.792613168724279967e+04 1.095616920389318839e+05 3.858229166666667152e+04 3.923300423131170101e+05 0.000000000000000000e+00 1.171585573770491756e+05 3.197277777777777374e+03 2.642792857142857247e+04 4.087341772151899022e+01 3.444333333333333576e+04 7.143500000000000000e+04
5.850105263157894342e+02 5.447580645161290704e+03 7.902173913043478137e+01 1.266153125000000000e+04 1.435100000000000000e+04 4.218357142857142026e+04 3.196330131004366558e+05 4.002908296943231107e+04 5.311069958847736416e+04 1.022424756675817334e+05 3.663541666666667152e+04 3.795960507757404703e+05 0.000000000000000000e+00 1.092677377049180213e+05 3.022222222222222626e+03 2.314800000000000000e+04 3.884810126582278400e+01 3.305833333333333576e+04 6.662200000000000000e+04
5.694684210526315837e+02 6.146290322580644897e+03 8.504347826086956275e+01 1.463973437500000000e+04 1.547383333333333394e+04 4.256857142857143481e+04 3.287338209606987075e+05 4.162788209606987948e+04 5.906744855967077456e+04 1.117948964312453318e+05 3.897291666666666424e+04 3.889328631875881692e+05 0.000000000000000000e+00 1.201349508196721290e+05 3.204305555555555657e+03 2.738135714285714494e+04 4.062658227848101689e+01 3.407416666666667152e+04 7.325450000000000000e+04
5.056684210526316292e+02 6.233548387096774604e+03 7.954347826086956275e+01 1.466620312500000000e+04 1.558066666666666606e+04 4.235928571428571740e+04 3.409665283842795761e+05 4.270552401746725081e+04 5.908707818930040958e+04 1.107526952832543175e+05 3.944062500000000000e+04 4.080882933709450299e+05 0.000000000000000000e+00 1.173737704918032687e+05 3.192472222222222172e+03 2.729214285714285506e+04 3.770253164556962133e+01 3.520916666666667152e+04 7.157550000000000000e+04
5.354736842105262440e+02 6.604032258064516100e+03 7.745652173913042304e+01 1.504925000000000000e+04 1.777450000000000000e+04 5.072500000000000000e+04 4.231520960698689451e+05 5.163912663755458925e+04 6.575395061728394649e+04 1.214628649862740276e+05 4.583437500000000000e+04 5.153210155148096383e+05 0.000000000000000000e+00 1.247721311475409748e+05 3.657611111111111313e+03 2.869678571428571377e+04 3.859493670886075734e+01 4.357916666666667879e+04 7.608500000000000000e+04
4.989526315789473188e+02 6.781612903225804985e+03 7.958695652173912549e+01 1.574032812500000000e+04 1.708166666666666788e+04 4.635500000000000000e+04 3.852267467248907778e+05 4.776111353711789707e+04 6.412082304526747612e+04 1.186966683304217731e+05 4.349270833333333576e+04 4.661517630465443362e+05 0.000000000000000000e+00 1.244857049180327740e+05 3.468194444444444343e+03 2.880342857142857247e+04 3.789240506329114311e+01 3.968999999999999272e+04 7.591250000000000000e+04
5.065684210526314359e+02 7.050806451612903402e+03 8.208695652173912549e+01 1.642231250000000000e+04 1.744166666666666424e+04 4.657571428571428260e+04 3.864012663755458780e+05 4.817148471615720337e+04 6.553160493827160099e+04 1.212902919890192134e+05 4.422500000000000000e+04 4.668834978843441349e+05 0.000000000000000000e+00 1.280932459016393404e+05 3.522333333333333030e+03 2.923921428571428260e+04 3.864556962025316977e+01 3.981833333333332848e+04 7.811100000000000000e+04
1.990684210526315496e+02 6.724032258064515190e+03 2.550760869565217774e+02 1.693028125000000000e+04 1.590866666666666788e+04 2.016285714285714130e+04 4.482558733624455053e+05 7.465039301310044539e+04 2.771644032921810140e+04 1.040141128025954677e+05 3.802291666666667152e+04 5.163122708039492136e+05 0.000000000000000000e+00 1.275000000000000000e+05 7.403305555555556566e+03 1.563703571428571377e+04 6.018987341772152178e+01 4.915541666666667152e+04 6.588800000000000000e+04
2.205789473684210407e+02 6.778306451612903402e+03 2.795434782608695627e+02 1.661618750000000000e+04 1.635533333333333576e+04 1.932142857142857247e+04 4.988324890829694923e+05 8.070196506550218328e+04 2.674403292181069992e+04 1.087105814824057888e+05 4.017916666666667152e+04 5.754818053596614627e+05 0.000000000000000000e+00 1.267200000000000000e+05 8.240333333333332121e+03 1.628971428571428623e+04 6.268354430379747555e+01 5.345583333333332848e+04 6.389900000000000000e+04
2.188578947368420984e+02 6.747403225806450791e+03 2.801847826086956275e+02 1.629646875000000000e+04 1.610350000000000000e+04 1.821357142857143117e+04 4.989061353711791453e+05 8.020519650655022997e+04 2.560183127572016383e+04 1.071920014973795915e+05 3.978750000000000000e+04 5.758047954866007203e+05 0.000000000000000000e+00 1.227800000000000146e+05 8.223527777777777374e+03 1.593425000000000182e+04 6.272151898734177422e+01 5.337041666666665697e+04 6.152400000000000000e+04
2.267999999999999545e+02 6.824516129032258505e+03 2.957173913043478137e+02 1.622118750000000000e+04 1.647800000000000364e+04 1.817642857142857247e+04 5.423605676855895435e+05 8.537078602620089077e+04 2.562798353909465004e+04 1.113994759171450132e+05 4.183645833333333576e+04 6.276076163610718213e+05 0.000000000000000000e+00 1.239600000000000146e+05 8.866055555555554747e+03 1.630578571428571377e+04 6.437974683544304355e+01 5.641083333333334303e+04 6.097700000000000000e+04
1.593105263157894740e+02 6.591951612903226305e+03 2.040760869565217206e+02 1.638103125000000000e+04 1.344866666666666606e+04 1.420785714285714130e+04 2.784433406113537494e+05 5.221192139737991965e+04 2.182895061728395012e+04 8.075042425754928263e+04 2.847916666666666788e+04 3.125568406205924111e+05 0.000000000000000000e+00 1.036600000000000000e+05 4.782805555555556566e+03 1.269632142857143117e+04 5.597468354430379378e+01 3.782708333333332848e+04 5.660700000000000000e+04
1.595052631578947171e+02 6.657016129032258505e+03 2.067826086956521578e+02 1.641465625000000000e+04 1.342783333333333394e+04 1.394285714285714312e+04 2.788660698689956916e+05 5.217986899563319457e+04 2.168930041152263220e+04 8.059900174694287125e+04 2.851562499999999636e+04 3.132406205923836096e+05 0.000000000000000000e+00 1.030800000000000000e+05 4.776611111111112223e+03 1.263500000000000000e+04 5.682278481012658489e+01 3.789500000000000000e+04 5.629200000000000000e+04
1.762842105263157748e+02 6.928645161290322903e+03 2.296304347826086882e+02 1.693571875000000000e+04 1.439550000000000182e+04 1.498500000000000182e+04 3.328044104803494411e+05 5.951755458515284408e+04 2.294711934156378265e+04 8.841310207137509133e+04 3.170104166666666788e+04 3.770304654442876927e+05 0.000000000000000000e+00 1.096800000000000000e+05 5.629722222222222626e+03 1.359392857142857247e+04 6.017721518987342222e+01 4.236916666666667152e+04 5.874100000000000000e+04
